X,Y,_id,timestamp,media_id,location_i,lat,lng,likes_coun,comments_c,comments_d,imageURL,date_time,weekday,day_of_mon,hour,minute,tags_str,foodporn,foodporn,comment_1,food_ltl_1
339928.9648,585189.3939,ObjectId(56cf9e13b7316e00017157b3),1456292046,1191786523548776110_448418644,270918935,41.9367485,-87.85186,43,4,"[{""created_time"":""1456292123"",""text"":""#chicago #midwestisbest #foodporn #instayum #chicagofoodauthority #chicagofoodie #chicagohotdog #fries #fat #foodielife #foodiegirl #goodeats #eeeeeats #lovely #vsco #vscocam #vscofood #vscogood #vscogrid"",""from"":{""u",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747587_1690918207859490_1468270935_n.jpg?ig_cache_key=MTE5MTc4NjUyMzU0ODc3NjExMA%3D%3D.2.l,2/24/16 0:34,2,24,0,34,"""foodielife, foodporn, midwestisbest, fat, chicagohotdog, goodeats, vscogrid, foodiegirl, lovely, instayum, eeeeeats, chicago, vscogood, fries, vsco, chicagofoodie, vscofood, vscocam, chicagofoodauthority""",1,1,,"""food, dish, fish and chips, onion ring, italian beef, vegetable, french fries, fried food, ingredient, poultry"""
355819.9035,590890.4381,ObjectId(56cf9e5ab7316e000171580a),1456017389,1189482530496181356_288884220,174926016,41.9871101,-87.6597137,14,0,[],https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/12724805_208227452863983_13688404_n.jpg?ig_cache_key=MTE4OTQ4MjUzMDQ5NjE4MTM1Ng%3D%3D.2,2/20/16 20:16,5,20,20,16,"""cookiesncarnitas, braisedgreens, corntortillas, foodporn, loadedplatter, eatlocal, edgewater, salsa, smokeybeans, crispy, porklovers, eatfresh, pigfaceplatter, creama, avocado, chicagofoodie, pineapplepico, chigram, tryitidareyou, slowcooked, cookiesand",1,1,,"""food, dish, flower, lamb and mutton, stuffing, roasting, matsutake, poultry, ingredient, condiment"""
348447.083,599052.7691,ObjectId(56cf9f3f3bc9be00014ef810),1456251344,1191445090633629583_338906646,5183620,42.06108137,-87.74800847,60,5,"[{""created_time"":""1456251404"",""text"":"". . . . . .\n\n#epicmeal #freshfood #realfood #healthieroptions #epicburgeråÊ#chicagofood #chicagofoodauthority #chicagofoodie #chicagostyle #chicagolife #chicagoåÊ#DiningChicagoåÊ#FoodPornåÊ#ChigramåÊ#instafoodåÊ#Fo",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12530849_966498793403217_989856497_n.jpg?ig_cache_key=MTE5MTQ0NTA5MDYzMzYyOTU4Mw%3D%3D.2,2/23/16 13:15,1,23,13,15,"""freerange, freshfood, foodporn, chicagostyle, forkyeah, chicagolife, epicburger, skokie, oldorchardmall, chicago, healthieroptions, eatlocal, eatmidwest, diningchicago, chicagofood, hormonefree, chicagofoodie, instafood, chigram, realfood, epicmeal, chi",1,1,,"""dish, food, hamburger, teriyaki, buffalo burger, cheeseburger, slider, veggie burger, meal, lunch"""
355243.1759,554099.1379,ObjectId(56cf9f3f3bc9be00014ef816),1455909554,1188577949725471799_42419076,651099960,41.65592,-87.6701,24,11,"[{""created_time"":""1455910657"",""text"":""You gotta check this place out bro, @dbrunette130"",""from"":{""username"":""railwaymenace_fcs"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12556122_1507981242841758_1293080542_a.jpg"",""id"":""42",https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/12747738_254394698225572_140775711_n.jpg?ig_cache_key=MTE4ODU3Nzk0OTcyNTQ3MTc5OQ%3D%3D.2.l,2/19/16 14:19,4,19,14,19,"""mexicanseafood, ceviche, foodporn, mariscoslasirena, dosequis, langostinos, prawn""",1,1,,"""dish, food, meal, breakfast, dessert, torte, ingredient"""
344015.6508,604121.899,ObjectId(56cf9f7fb7316e000171591c),1455642710,1186339499917385423_2886281478,3103774,42.10697813,-87.80116427,49,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10412876_1730715420493964_29326587_n.jpg?ig_cache_key=MTE4NjMzOTQ5OTkxNzM4NTQyMw%3D%3D.2.l,2/16/16 12:11,1,16,12,11,"""chitown, welovefood, foodporn, food, ilyfood, foodilysm, eeeats, foodto, chicagofood, foodstagram, eeeeeats, eatmore, chicago, moreplease, chifood, foodonly, wanna_pizza_this_""",1,1,,"""brown, flower, food, petal, area, ingredient"""
357939.7803,582287.9589,ObjectId(56cf9f83b7316e000171591f),1455833715,1187941763589378817_1193741571,944085365,41.9095116,-87.6349792,32,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12717062_191167691246792_993109741_n.jpg?ig_cache_key=MTE4Nzk0MTc2MzU4OTM3ODgxNw%3D%3D.2.l,2/18/16 17:15,3,18,17,15,"""foodgasm, instagram, draaaaanks, chicagofoodanddrink, eatinggood, foods, 4cbarweek, chicagofoodscene, foodie, chicagogram, chicago, southportcorridor, barfood, eeeeeats, 4cbars, schoolyardtavern, foodporn, chicagobars, chicagobarscene, instachicago, bur",1,1,,"""cheeseburger, dish, hamburger, food, veggie burger, slider, meal, big mac, poultry, fast food"""
344688.7824,608000.9339,ObjectId(56cf9f94b7316e0001715927),1455912132,1188599573367194687_488248808,6914646,42.14186186,-87.79272935,30,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751107_1717819255107883_1635784661_n.jpg?ig_cache_key=MTE4ODU5OTU3MzM2NzE5NDY4Nw%3D%3D.2,2/19/16 15:02,4,19,15,2,"""foodie, instagram, foodporn, food, burger, chicagofoodscene, instaeat, chicagofoodie, eat, foodstagram, prairiegrasscafe, eatlocal, lunch, foodlover, instafood, instagood, foodpics, eeeats, chicagofoodauthority""",1,1,,"""meal, dish, food, breakfast, meat chop, pork chop, fruit, vegetable, ingredient, berry"""
339139.3639,591001.0632,ObjectId(56cf9fb5b7316e0001715947),1455587755,1185878504190799668_2698441050,540997567,41.98911073,-87.8609946,154,5,"[{""created_time"":""1455587810"",""text"":""@myvirgokitchen"",""from"":{""username"":""filmthisbarber"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/1799641_390148727855130_1075423073_a.jpg"",""id"":""3472652"",""full_name"":""Doggett-da-Barber""},""id"":""11",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12677618_609398975880243_1174731270_n.jpg?ig_cache_key=MTE4NTg3ODUwNDE5MDc5OTY2OA%3D%3D.2,2/15/16 20:55,0,15,20,55,"""restaurantsofinsta, foodie, foodporn, tastespotting, recipe, cleaneating, sogood, buzzfeedfood, delicious, foodgasm, dailyfoodfeed, catering, eat, bestthingever, foodstagram, yummy, eeeeeats, haddock, restaurant, healthy, cheflife, cooking, hungry, nomn",1,1,,"""meal, food, dish, vegetable, ratatouille, dinner, lunch, sunday roast, salmonids, breakfast"""
340839.9614,609158.1855,ObjectId(56cf9fd4bb64b50001893f99),1455501225,1185152638427536509_2886281478,238891714,42.1524902,-87.83920609,66,2,"[{""created_time"":""1455501378"",""text"":""Ayyyy happy ‰ù_•üè day"",""from"":{""username"":""lgoldsmith26"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/10375872_1002491879771500_1314892578_a.jpg"",""id"":""206484388"",""full_name"":""Lauren Gol",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12748355_495930500589833_1726797158_n.jpg?ig_cache_key=MTE4NTE1MjYzODQyNzUzNjUwOQ%3D%3D.2.l,2/14/16 20:53,6,14,20,53,"""chitown, welovefood, foodporn, food, ilyfood, foodilysm, eeeats, foodto, chicagofood, foodstagram, eeeeeats, eatmore, chicago, donuts, moreplease, chifood, foodonly, wanna_pizza_this_""",1,1,,"""food, dessert, jewellery, icing, pattern"""
356028.521,577800.6979,ObjectId(56cf9fde3bc9be00014ef960),1456093713,1190122782722464034_50544453,1218497,41.8692513,-87.6584396,15,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12750088_1015422491862950_1084864938_n.jpg?ig_cache_key=MTE5MDEyMjc4MjcyMjQ2NDAzNA%3D%3D.2,2/21/16 17:28,6,21,17,28,"""fatboyproblems, fatboyshit, foodporn""",1,1,,"""dish, food, cheeseburger, buffalo burger, hamburger, tavern, fast food restaurant, veggie burger, sloppy joe, meal"""
328534.5099,571130.6379,ObjectId(56cf9ff4c915f800012f546c),1455564356,1185682221637886166_176048639,33615774,41.81066687,-87.98993249,15,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747748_987802141307700_1912428680_n.jpg?ig_cache_key=MTE4NTY4MjIyMTYzNzg4NjE2Ng%3D%3D.2,2/15/16 14:25,0,15,14,25,"""foodporn""",1,1,,"""meat pie, pizza cheese, dish, food, pizza, meal, italian food, pepperoni, mozzarella, fast food restaurant"""
352385.2537,588527.1872,ObjectId(56cfa079d9557300019666b2),1456018383,1189490871671741555_358986046,1020524883,41.96607,-87.70137,154,6,"[{""created_time"":""1456018431"",""text"":"".\n.\n.\n.\n.\n#eeeeeats #eatwell #eaterchicago #repost #regram #eater #forkyeah #bestfoodchicago #likefoodchicago #chicago #chicagofood #chicagofoodie #chieats #chicagoeats #chicagostyle #chocagolife #chicagoigers #",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10354382_517490921767077_73240772_n.jpg?ig_cache_key=MTE4OTQ5MDg3MTY3MTc0MTU1NQ%3D%3D.2,2/20/16 20:33,5,20,20,33,"""regram, chicagoeats, food52, stuffle, eater, chicagostyle, forkyeah, eaterchicago, buzzfeedfood, chieats, chocagolife, yahoofood, repost, eeeeeats, chicago, bestfoodchicago, foodporn, chicagofood, chicagofoodie, instafood, jbf, likefoodchicago, eatwell,",1,1,,"""dish, food, meal, tree, flower, breakfast, dessert, vegetable, ingredient, crop"""
356789.2048,578194.7161,ObjectId(56cfa172da3bef00011acc5c),1455741112,1187164951871459657_178646507,1486078,41.87274438,-87.64923956,20,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12725052_1664424340498578_269179865_n.jpg?ig_cache_key=MTE4NzE2NDk1MTg3MTQ1OTY1Nw%3D%3D.2,2/17/16 15:31,2,17,15,31,"""cocacola, cheese, uic, foodporn, chips, coke, meatballs, fontanossubs, instafood, foodgram, meatball, instagood, sauce, ravioli, chicagofoodauthority""",1,1,,"""dish, food, meal, tandoori chicken, flower, breakfast, kebab, poultry, seafood"""
356789.2048,578194.7161,ObjectId(56cfa173da3bef00011acc7f),1455664903,1186525669679553449_1662692165,1486078,41.87274438,-87.64923956,112,14,"[{""created_time"":""1455677304"",""text"":""@yvonneeats"",""from"":{""username"":""weeatchicago"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11429647_1401328600197535_1131107838_a.jpg"",""id"":""1552239588"",""full_name"":""""},""id"":""1186629692998933330""",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716522_187912181569848_1570388927_n.jpg?ig_cache_key=MTE4NjUyNTY2OTY3OTU1MzQ0OQ%3D%3D.2.l,2/16/16 18:21,1,16,18,21,"""chicagoeats, foodie, foodporn, food, foodspotting, eater, doughnuts, coffee, doritedonuts, chocolate, foods, igfood, dessertporn, foodgasm, breakfast, foodpics, carbs, myfab5, eeeeeats, chicago, donuts, vanilla, chicagofood, espresso, infatuationchi, ch",1,1,,"""meat pie, food, meal, dish, breakfast, dessert, brioche, sourdough, bread, baked goods"""
328769.9764,595180.7354,ObjectId(56cfa177da3bef00011accd2),1456174571,1190801067912588725_2024111402,8177620,42.02718746,-87.98592636,49,1,"[{""created_time"":""1456176805"",""text"":""This looks so good! Enjoy!"",""from"":{""username"":""thecutefoodie"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11371222_964566153610351_518779556_a.jpg"",""id"":""1494881504"",""full_name"":""Camille _Ùçù",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12750145_1688723798071600_1655139522_n.jpg?ig_cache_key=MTE5MDgwMTA2NzkxMjU4ODcyNQ%3D%3D.2.l,2/22/16 15:56,0,22,15,56,"""eattheburbs, chicagoeats, foodie, foodporn, foodshare, tofu, goodeats, japanesefood, chicagofoodscene, foodgasm, foodpic, foodstagram, feedfeed, eeeeeats, chicagofood, vegetarian, meatlessmonday, instafood, chigram, chicagofoodauthority""",1,1,,"""dish, food, meal, flower, vegetable, poultry, ingredient"""
328769.9764,595180.7354,ObjectId(56cfa177da3bef00011accd3),1456099840,1190174179855560047_588887170,8177620,42.02718746,-87.98592636,16,1,"[{""created_time"":""1456100007"",""text"":""Looks good"",""from"":{""username"":""ms_karaj"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/10919126_2284865764884373_2147310522_a.jpg"",""id"":""182335582"",""full_name"":""Kara""},""id"":""1190175587220713262""}]",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12519601_1223606887666928_1815170753_n.jpg?ig_cache_key=MTE5MDE3NDE3OTg1NTU2MDA0Nw%3D%3D.2.l,2/21/16 19:10,6,21,19,10,"""food, foodstagram, sushi, sundayfunday, foodporn""",1,1,,"""food, dish, souvlaki, flower, finger food, tempura, meal, vegetable, pincho, matsutake"""
328769.9764,595180.7354,ObjectId(56cfa177da3bef00011accd8),1455831690,1187924773872987945_2024111402,8177620,42.02718746,-87.98592636,42,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747690_1040140576051306_1188389732_n.jpg?ig_cache_key=MTE4NzkyNDc3Mzg3Mjk4Nzk0NQ%3D%3D.2.l,2/18/16 16:41,3,18,16,41,"""eattheburbs, chicagoeats, lunchbreak, foodie, foodporn, sushi, japanesefood, chicagofoodscene, foodgasm, foodpic, foodstagram, instafood, eeeeeats, chicagofood, seafood, foodshare, feedfeed, chigram, chicagofoodauthority""",1,1,,"""food, meal, dish, sushi, osechi"""
328769.9764,595180.7354,ObjectId(56cfa177da3bef00011accd9),1455741931,1187171822174859129_2024111402,8177620,42.02718746,-87.98592636,132,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751242_1007324662666223_1166765374_n.jpg?ig_cache_key=MTE4NzE3MTgyMjE3NDg1OTEyOQ%3D%3D.2,2/17/16 15:45,2,17,15,45,"""eattheburbs, chicagoeats, foodie, foodporn, sushi, goodeats, japanesefood, chicagofoodscene, foodgasm, foodpic, foodstagram, instafood, eeeeeats, chicagofood, foodshare, feedfeed, chigram, chicagofoodauthority""",1,1,,"""teriyaki, food, yakitori, skewer, dish, grilling, shashlik, sushi, kebab, poultry"""
328769.9764,595180.7354,ObjectId(56cfa177da3bef00011accda),1455660649,1186489979649781516_2024111402,8177620,42.02718746,-87.98592636,44,2,"[{""created_time"":""1455660740"",""text"":""Sushiiii _ÙÕ¥_ÙÕ¥_ÙÕ¥"",""from"":{""username"":""minzliebe"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/10727697_305380952988032_1160545953_a.jpg"",""id"":""1439358531"",""full_name"":""""},""id"":""11864907433822",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747766_1019448761434079_586317410_n.jpg?ig_cache_key=MTE4NjQ4OTk3OTY0OTc4MTUxNg%3D%3D.2.l,2/16/16 17:10,1,16,17,10,"""eattheburbs, chicagoeats, foodie, foodporn, sushi, goodeats, japanesefood, chicagofoodscene, foodgasm, foodpic, nigiri, foodstagram, instafood, eeeeeats, chicagofood, seafood, foodshare, feedfeed, chicagofoodauthority""",1,1,,"""canap\u00e9, food, capelin, dish, sushi, seafood"""
328769.9764,595180.7354,ObjectId(56cfa177da3bef00011accdb),1455582652,1185835698080836653_2024111402,8177620,42.02718746,-87.98592636,96,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12729496_176453956061098_1626489897_n.jpg?ig_cache_key=MTE4NTgzNTY5ODA4MDgzNjY1Mw%3D%3D.2.l,2/15/16 19:30,0,15,19,30,"""eattheburbs, chicagoeats, foodie, foodporn, sushi, goodeats, japanesefood, chicagofoodscene, perfection, foodgasm, foodpic, foodstagram, instafood, eeeeeats, chicagofood, foodshare, feedfeed, chicagofoodauthority""",1,1,,"""canap\u00e9, food, meal, dish, finger food, sushi, flower, restaurant, buffet, gimbap"""
328769.9764,595180.7354,ObjectId(56cfa177da3bef00011accdd),1455496748,1185115080767172117_2024111402,8177620,42.02718746,-87.98592636,34,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12728713_628917543912847_1384026558_n.jpg?ig_cache_key=MTE4NTExNTA4MDc2NzE3MjExNw%3D%3D.2.l,2/14/16 19:39,6,14,19,39,"""eattheburbs, chicagoeats, foodie, foodporn, sushi, goodeats, japanesefood, chicagofoodscene, foodgasm, foodpic, foodstagram, feedfeed, eeeeeats, chicagofood, happyvalentinesday, seafood, foodshare, sashimi, instafood, sushilovers, chicagofoodauthority""",1,1,,"""food, finger food, dish, meal, flower, sushi, cream cheese, brassicaceae, restaurant"""
351630.4283,578972.0955,ObjectId(56cfa184d9557300019667dc),1456099664,1190172704485886909_176894049,1028668434,41.88009643,-87.71131161,73,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/925132_1000052030055957_1949739583_n.jpg?ig_cache_key=MTE5MDE3MjcwNDQ4NTg4NjkwOQ%3D%3D.2.l,2/21/16 19:07,6,21,19,7,"""homecook, foodporn, niggagottaeat, chefbubbles, chicago, blackchefsrock, chickslovementhatcook, chefblite, soulfood, soulfulsunday, cooklikeme""",1,1,,"""food, flower, dish, plant, vegetable, inonotus obliquus, crop, poultry, ingredient"""
358492.1742,581083.5817,ObjectId(56cfa18ada3bef00011accf4),1455482387,1184994609394741345_258558707,307115,41.8986282,-87.6284409,9,1,"[{""created_time"":""1455489009"",""text"":""Find cool Chicago stuff at www.ChicagoFlagGiftShop.com"",""from"":{""username"":""chicagoflaggiftshop"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/12407308_1120484518004070_102538879_a.jpg"",""id"":""11732",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12531087_1306168052742948_111516210_n.jpg?ig_cache_key=MTE4NDk5NDYwOTM5NDc0MTM0NQ%3D%3D.2,2/14/16 15:39,6,14,15,39,"""pizanos, foodie, chitown, foodporn, yumm, deepdish, chicity, delicious, pizanospizzaandpasta, ord, foodstagram, chicago, pepperoniandcheese, pepperoni, cheese, pizza""",1,1,,"""food, dish, rib eye steak, meal, pizza, steak, jam\u00f3n serrano, kassler, italian food, breakfast"""
356426.016,582704.9082,ObjectId(56cfa18fd9557300019667e1),1456101490,1190188024894857427_2211829615,819979532,41.91337482,-87.65318365,92,5,"[{""created_time"":""1456101528"",""text"":""#sushirito #sushi #ginger #tuna #salmon #amazing #chicago #chicagofood #food52 #f52grams #feedfeed #eeeeeats #myfav5 #foodporn #foodpornshare #foodstagram #seriouseats #hungrybetches #eatingfortheinsta #hellyes #dail",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12729467_184858541883130_714621391_n.jpg?ig_cache_key=MTE5MDE4ODAyNDg5NDg1NzQyNw%3D%3D.2,2/21/16 19:38,6,21,19,38,"""sushi, foodgasm, f52grams, food52, myfav5, putitinyourmouth, thehungerisreal, salmon, ginger, eatup, dailyfoodfeed, tuna, chicagofood, foodstagram, sushirito, eatingfortheinsta, eeeeeats, chicago, starvingmyassoff, foodporn, foodpornshare, feedfeed, nom",1,1,,"""food, dish, gimbap, meal, flower, sushi, brassicaceae"""
354081.9304,581580.9537,ObjectId(56cfa1a312779c00013e3cce),1456014020,1189454270994328042_461788081,902842,41.9034199,-87.68154,172,8,"[{""created_time"":""1456014068"",""text"":""#chicago #igersChicago #choosechicago #instagood #foodie #chicagofoodie #chicagofoodanddrink #foodbloggers #foodporn #yum #eeeeeats #mychicagopix  #eatinggoodchicago #chicagofoodauthority  #myfab5 #everythingerica #3",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12502051_1192058174156484_1892770921_n.jpg?ig_cache_key=MTE4OTQ1NDI3MDk5NDMyODA0Mg%3D%3D.2,2/20/16 19:20,5,20,19,20,"""foodie, f52grams, foodporn, chicagofoodanddrink, hertastylife, checkpleasepics, myfab5, forkyeah, 312food, everythingerica, eaterchicago, alwayshungrychi, foodgasm, instagood, igerschicago, mychicagopix, foodbloggers, eeeeeats, chicago, choosechicago, c",1,1,,"""food, dessert, chocolate brownie, ingredient"""
353605.2362,583989.8167,ObjectId(56cfa1bad9557300019667fb),1455742238,1187174400874492924_1217436003,2315059,41.925139,-87.687066,100,4,"[{""created_time"":""1455742285"",""text"":""#312food#foodie#food#infatuationchi#chieats#foodgram#foodporn#instafood#chicagofoodauthority#foodgasm#EEEEEATS#alwayshungrychi#wannafork#foodgasm#myfab5#chicago#zagat#strangefoodschicago#foodpics#nomnomnom#foodstagra",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716539_1024438674294839_157032799_n.jpg?ig_cache_key=MTE4NzE3NDQwMDg3NDQ5MjkyNA%3D%3D.2,2/17/16 15:50,2,17,15,50,"""eattravelrock, foodiechats, foodie, chitown, foodporn, food, zagat, checkpleasepics, myfab5, 312food, alwayshungrychi, foodgram, delicious, chieats, foodgasm, wannafork, windycity, foodstagram, theywerenteventhere, csfoodiesbesttakesotherpeoplesphotosfr",1,1,,"""meal, dish, meze, food, souvlaki, lunch, tostada, quesadilla, kebab, greek food"""
323779.8722,604591.7166,ObjectId(56cfa1ce17acf0000132698a),1455902769,1188521029520942927_274447904,276771704,42.11208171,-88.04580059,19,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716587_573901089452153_1419075831_n.jpg?ig_cache_key=MTE4ODUyMTAyOTUyMDk0MjkyNw%3D%3D.2,2/19/16 12:26,4,19,12,26,"""darios, salad, obbsessed, weightlossjourney, foodporn, palatine""",1,1,,"""dish, food, muffuletta, tostada, salad, flower, meal, vegetable, blue cheese"""
326805.9328,569245.0102,ObjectId(56cfa1d4d8f60d0001f24ddb),1455595037,1185939587243320840_792673464,1028132016,41.79375,-88.01082,34,4,"[{""created_time"":""1455595430"",""text"":""That looks so good _Ù÷Ü"",""from"":{""username"":""areneee"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12677456_212888942397789_150859954_a.jpg"",""id"":""5823790"",""full_name"":""""},""id"":""118594288",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12677298_929031817204193_511181260_n.jpg?ig_cache_key=MTE4NTkzOTU4NzI0MzMyMDg0MA%3D%3D.2,2/15/16 22:57,0,15,22,57,"""instafood, chitown, salad, chicago, healthy, foodporn, avocado, shrimp, fitlife, lunch""",1,1,,"""dish, food, meal, lunch, platter, salad, seafood, breakfast"""
355773.893,590066.7783,ObjectId(56cfa20017acf000013269ab),1456198489,1191001711997999039_214175372,728258441,41.9796982,-87.660347,35,4,"[{""created_time"":""1456200518"",""text"":""That crawfish cheesecake is the bomb!"",""from"":{""username"":""e2thebam"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/10693355_693616390734274_2105117610_a.jpg"",""id"":""16206968"",""full_name"":""Elliott Ba",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751371_1047029235357768_1951698487_n.jpg?ig_cache_key=MTE5MTAwMTcxMTk5Nzk5OTAzOQ%3D%3D.2,2/22/16 22:34,0,22,22,34,"""chicagoeats, foodie, goodfoodchicago, foodporn, cheesecake, chicago_craves, hertastylife, eatincolor, 312food, eatingnola, delicious, chicagofoodiegirl, myfab5, latergram, everythingerica, chicityfoodie, cajun, foodpornshare, foodislove, instagood, amaz",1,1,,"""food, dish, schnitzel, salmonids, p\u00e2t\u00e9, meal, vegetable, poultry, ingredient"""
355773.893,590066.7783,ObjectId(56cfa20017acf000013269ac),1456187879,1190912706199541475_214175372,728258441,41.9796982,-87.660347,39,0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751393_566999813459370_1507052047_n.jpg?ig_cache_key=MTE5MDkxMjcwNjE5OTU0MTQ3NQ%3D%3D.2,2/22/16 19:37,0,22,19,37,"""chicagoeats, foodie, goodfoodchicago, foodporn, southern, chicago_craves, hertastylife, eatincolor, 312food, eatingnola, delicious, chicagofoodiegirl, myfab5, latergram, everythingerica, chicityfoodie, cajun, foodpornshare, foodislove, instagood, amazin",1,1,,"""meal, dish, food, tavern, brunch, breakfast, restaurant, frikandel, french fries, poultry"""
353980.1296,582383.0818,ObjectId(56cfa200d955730001966827),1455591771,1185912191096616359_1951641948,1018893974,41.9106483,-87.6826935,213,11,"[{""created_time"":""1455594174"",""text"":""Love this, Ash!"",""from"":{""username"":""bestfoodalex"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12725190_154795424905076_827129915_a.jpg"",""id"":""34908156"",""full_name"":""Alex Jewell""},""id"":""",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747793_1142137582465203_1787613497_n.jpg?ig_cache_key=MTE4NTkxMjE5MTA5NjYxNjM1OQ%3D%3D.2.l,2/15/16 22:02,0,15,22,2,"""foodiechats, cleanplateclubchi, foodporn, checkpleasepics, buzzfeast, ivyatomb, forkyeah, everythingerica, alwayshungrychi, buzzfeedfood, infatuation, myfab5, aphrodisiac, edeneats, oakmillbakery, tortellini, huffposttaste, eeeeeats, chicagofood, bestfo",1,1,,"""food, dish, meal, flower, vegetable, italian food, breakfast, ingredient, poultry, seafood"""
353980.1296,582383.0818,ObjectId(56cfa200d955730001966829),1455504743,1185182146793300082_2082744087,1018893974,41.9106483,-87.6826935,194,9,"[{""created_time"":""1455505115"",""text"":""_ÙÕ_"",""from"":{""username"":""ivyombchicago"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/11930975_1641688149452416_799363316_a.jpg"",""id"":""2219345945"",""full_name"":""IVY at OMB""},""id"":""11851852",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12728599_1696807970534030_1091465015_n.jpg?ig_cache_key=MTE4NTE4MjE0Njc5MzMwMDA4Mg%3D%3D.2,2/14/16 21:52,6,14,21,52,"""foodiechats, foodphoto, chicagoeats, cbchats, myfab5, foodporn, food, checkpleasepics, topchicagorestaurants, 312food, foodgawker, everythingerica, eaterchicago, fabfoodchicago, pasta, foodie, chicagorestaurant, chicago, chicagofood, tortellini, eeeeeat",1,1,,"""food, dish, italian food, flower, vegetable, fruit, zucchini, summer squash, pizzoccheri, ingredient"""
364689.7467,544441.8544,ObjectId(56cfa22517acf000013269db),1455846180,1188046327665223508_614678160,1024480470,41.56826445,-87.55773876,40,3,"[{""created_time"":""1455850724"",""text"":""_Ù÷Ü_ÙÔç_ÙªÎ"",""from"":{""username"":""sprigati_sauce"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/11337184_1624543177814635_524965806_a.jpg"",""id"":""2115519098"",""full_name"":""Sprigati""},""id"":""1",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12729639_1650205518576531_291803359_n.jpg?ig_cache_key=MTE4ODA0NjMyNzY2NTIyMzUwOA%3D%3D.2,2/18/16 20:43,3,18,20,43,"""eattheburbs, foodblogger, goodeating, foodie, chitown, foodporn, food, foodphotography, goodtimes, foodpornography, foodgasm, foodlover, eat, foodstagram, chicagofoodiesisters, fastfood, chicagofoodie, chicagofoodanddrink, instagood, foodpics, chicagofo",1,1,,"""meal, dinner, dish, souvlaki, thanksgiving dinner, food, lunch, brunch, grilling, kebab"""
